source_id,ra,dec,parallax,phot_g_mean_mag
36720978243467136,57.39652111496086,11.741588296629251,3.798307014680046,16.65155
6177123876091495808,208.15924734946788,-28.266515194327283,5.692569543793453,11.613725
3019244086467265280,90.839112780531,-6.457063825827935,2.000858944449054,16.025314
968477505631771008,95.72246612292524,46.67538168225195,3.6247730090976944,16.74433
1534476232996494976,189.72835791599212,42.225217280074595,3.387146448118315,15.374284
4163362729188159872,263.9059808995243,-10.686309946428187,2.979510216027134,18.790358
5554001980609364352,95.00585777323013,-47.43753936080073,4.259826224208082,19.53219
3000261366108117760,96.11674821196178,-12.373256717458199,2.9419205867366784,15.608585
3474340440354025088,181.6029475774375,-28.577577014694846,2.6622930969015317,14.127635
4449686861408907648,241.76906248198594,5.746709923127743,2.0760345295497635,12.836822
5184795841542053376,40.759187416529144,-5.631037398486358,3.3921347009159293,14.267384
4618995060629215104,44.10257892026101,-81.46258795091356,3.8935872906736395,16.647747
1575553540733945088,180.09382634969643,58.00683058846344,5.700318018602941,12.684925
1061012331209249920,170.1325427143866,68.3884282334724,2.264644902152742,19.12306
1300508439304792448,248.3020481592781,23.997401392715616,6.3202529006549035,14.25792
3986360121822767872,161.60552309720507,19.019667025371714,8.777658797679294,15.535619
1864709155932635648,315.30899644935556,31.28774768070913,2.3299287504333113,13.285099
834211055521257600,159.85672687414177,48.99241663605317,2.111763195133519,17.56926
4176652835466908928,267.120885208803,-3.8467821607802586,3.2811660688437625,18.598223
5841471460357184512,180.63459741535758,-74.2176376416014,3.2789449683319964,18.571226
6815187378680908800,322.20878590327857,-25.035476827950593,3.9770407127307617,17.184004
5074190744224695552,48.78466801895301,-24.756275251982682,2.817291011546329,16.671553
4817518447734965248,73.55974070890592,-38.86209687995088,2.5778252704840345,11.065909
5970152155192142848,254.77644395914552,-39.22344110580039,2.308399775972406,17.970325
999428139477943168,93.99273120308023,58.993400510909055,2.474362484310703,12.890423
411696667141232256,19.25861199686488,55.75948968314667,2.133386444955643,18.101824
6605693511231593600,344.90932486928665,-30.870077652005268,2.436996339647132,16.804705
5539687919765208576,124.54351258520309,-39.838307190668246,2.944250396836608,18.415316
5317063104650497536,133.13367586394736,-55.76605046056747,2.4129076903211364,17.65065
5626544360500009344,130.76695340111172,-35.642608497252,6.180999458960394,15.73934
3186263583512275328,70.28246197868923,-7.66040791107944,6.6402152419443325,19.892548
2725262542946633728,330.36771145969556,8.735208409008122,2.2319632743992632,15.046756
3686656444914785792,200.17127770462653,-0.7816585231884975,2.1380205357227937,16.436539
5348622520031798912,172.0756314025519,-52.07659526576815,3.239580377058522,17.937765
4531701289157241728,282.0911683926681,22.710617050198916,2.3914566332665483,18.998972
1893180322328457216,330.5203315700311,28.321762810784193,2.2665183983778556,16.798895
2256953813099023744,279.0517679737271,65.81315356909938,2.8825760314800366,12.575433
1143470381829512832,101.39063020634326,82.26287051205748,3.6058050542202023,12.636741
