tracer_type,x_kpc,y_kpc,z_kpc,distance_basis,source_record
molecular_cloud,-6.69423,5.64957,-0.05027,photometric_or_trigonometric,tablea2.dat:1225
molecular_cloud,-7.80053,5.21155,-0.07322,kinematic,tablea2.dat:1226
molecular_cloud,-5.87154,5.85592,-0.03330,kinematic,tablea2.dat:1227
molecular_cloud,-2.20361,7.35097,-0.05864,photometric_or_trigonometric,tablea2.dat:1228
molecular_cloud,-8.40358,4.55848,-0.14451,kinematic,tablea2.dat:1229
molecular_cloud,-5.58207,5.76786,-0.07489,kinematic,tablea2.dat:1230
molecular_cloud,-8.10405,4.50379,-0.12496,kinematic,tablea2.dat:1231
molecular_cloud,-8.13208,4.08473,-0.07994,kinematic,tablea2.dat:1232
molecular_cloud,-3.48559,6.39960,0.00693,kinematic,tablea2.dat:1233
molecular_cloud,-8.53518,3.60775,-0.03400,kinematic,tablea2.dat:1234
molecular_cloud,-6.34243,4.72623,-0.01271,kinematic,tablea2.dat:1235
molecular_cloud,-9.14330,2.95709,-0.03697,kinematic,tablea2.dat:1236
molecular_cloud,-7.70359,3.74411,-0.03124,kinematic,tablea2.dat:1237
molecular_cloud,-8.80489,2.84074,0.00000,kinematic,tablea2.dat:1238
molecular_cloud,-7.47901,3.66282,-0.03072,kinematic,tablea2.dat:1239
molecular_cloud,-2.51505,6.72078,0.03888,kinematic,tablea2.dat:1240
molecular_cloud,-9.41551,2.34776,-0.13610,kinematic,tablea2.dat:1241
molecular_cloud,-7.33721,3.64367,0.00000,kinematic,tablea2.dat:1242
molecular_cloud,-9.35401,2.01437,-0.07868,kinematic,tablea2.dat:1244
molecular_cloud,-2.90718,6.24541,0.02330,kinematic,tablea2.dat:1245
molecular_cloud,-6.30731,3.78024,-0.08465,kinematic,tablea2.dat:1246
molecular_cloud,-4.21918,5.26262,0.11344,kinematic,tablea2.dat:1247
molecular_cloud,-6.53206,3.51049,-0.05301,kinematic,tablea2.dat:1248
molecular_cloud,-7.88768,2.50592,-0.23919,kinematic,tablea2.dat:1249
molecular_cloud,-9.30797,1.31137,-0.10158,kinematic,tablea2.dat:1250
molecular_cloud,-7.09194,2.75917,-0.05890,kinematic,tablea2.dat:1251
molecular_cloud,-9.82576,0.62327,-0.15235,kinematic,tablea2.dat:1252
molecular_cloud,-4.03742,5.10285,0.00000,kinematic,tablea2.dat:1253
molecular_cloud,-7.32065,2.37186,-0.04110,kinematic,tablea2.dat:1254
molecular_cloud,-2.68411,6.11674,-0.02265,kinematic,tablea2.dat:1255
molecular_cloud,-2.47074,6.14274,0.00716,kinematic,tablea2.dat:1256
molecular_cloud,-9.62356,-0.15451,-0.06707,kinematic,tablea2.dat:1257
molecular_cloud,-7.54850,1.57453,-0.01765,kinematic,tablea2.dat:1258
molecular_cloud,-2.82204,5.77015,0.00827,kinematic,tablea2.dat:1259
molecular_cloud,-7.50568,1.45238,0.02217,kinematic,tablea2.dat:1260
molecular_cloud,-5.37474,3.37496,0.01590,kinematic,tablea2.dat:1261
molecular_cloud,-10.66466,-1.71479,-0.07660,kinematic,tablea2.dat:1262
molecular_cloud,-7.78779,0.83178,0.00000,kinematic,tablea2.dat:1263
molecular_cloud,-2.41485,5.97816,-0.00731,kinematic,tablea2.dat:1264
molecular_cloud,-9.71107,-1.07787,-0.02356,kinematic,tablea2.dat:1265
molecular_cloud,-3.25198,5.13206,0.01981,kinematic,tablea2.dat:1266
molecular_cloud,-8.88375,-0.67727,-0.06613,kinematic,tablea2.dat:1267
molecular_cloud,-7.82010,0.08809,-0.07917,kinematic,tablea2.dat:1268
molecular_cloud,-2.19299,5.99714,0.00555,kinematic,tablea2.dat:1269
molecular_cloud,-7.17081,0.64380,0.04577,kinematic,tablea2.dat:1270
molecular_cloud,-7.33552,0.22422,0.00000,kinematic,tablea2.dat:1271
molecular_cloud,-9.75579,-2.53490,-0.07634,kinematic,tablea2.dat:1272
molecular_cloud,-1.92436,6.14394,-0.01891,kinematic,tablea2.dat:1273
molecular_cloud,-7.20121,-0.09438,-0.02413,kinematic,tablea2.dat:1274
molecular_cloud,-7.69517,-0.78990,-0.07795,kinematic,tablea2.dat:1275
molecular_cloud,-7.69137,-0.98901,0.02631,kinematic,tablea2.dat:1276
molecular_cloud,-2.75854,4.92372,-0.02854,kinematic,tablea2.dat:1277
molecular_cloud,-2.29670,5.48898,-0.01584,kinematic,tablea2.dat:1278
molecular_cloud,-9.38816,-3.08875,-0.12880,kinematic,tablea2.dat:1279
molecular_cloud,-1.36441,6.56147,0.00000,kinematic,tablea2.dat:1280
molecular_cloud,-2.17936,5.49797,0.03872,kinematic,tablea2.dat:1281
molecular_cloud,-2.45067,4.98811,0.00000,kinematic,tablea2.dat:1282
molecular_cloud,-1.77247,5.90465,0.03251,kinematic,tablea2.dat:1283
molecular_cloud,-1.98678,5.59037,-0.01466,kinematic,tablea2.dat:1284
molecular_cloud,-1.57247,6.05428,0.21576,kinematic,tablea2.dat:1285
molecular_cloud,-1.52673,6.11961,0.20949,kinematic,tablea2.dat:1286
molecular_cloud,-9.11415,-4.86251,-0.02794,kinematic,tablea2.dat:1287
molecular_cloud,-1.53473,5.97024,0.03043,kinematic,tablea2.dat:1288
molecular_cloud,-1.64450,5.74334,-0.02653,kinematic,tablea2.dat:1289
molecular_cloud,-2.07732,5.07044,-0.01676,kinematic,tablea2.dat:1290
molecular_cloud,-2.26781,4.70573,-0.02782,kinematic,tablea2.dat:1291
molecular_cloud,-1.55753,5.78305,-0.02583,kinematic,tablea2.dat:1292
molecular_cloud,-2.82571,3.73371,0.03515,kinematic,tablea2.dat:1293
molecular_cloud,-8.87724,-6.18633,-0.02965,kinematic,tablea2.dat:1294
molecular_cloud,-2.88281,3.40596,0.01239,kinematic,tablea2.dat:1295
molecular_cloud,-2.39041,4.24188,0.04110,kinematic,tablea2.dat:1296
molecular_cloud,-2.47962,4.00517,0.08656,kinematic,tablea2.dat:1297
molecular_cloud,-1.91221,4.83246,-0.03456,kinematic,tablea2.dat:1298
molecular_cloud,-1.45836,5.65546,0.00000,kinematic,tablea2.dat:1299
molecular_cloud,-2.47168,3.74774,-0.01130,kinematic,tablea2.dat:1300
molecular_cloud,-1.45265,5.44902,0.04189,kinematic,tablea2.dat:1301
molecular_cloud,-1.48979,5.34430,-0.02166,kinematic,tablea2.dat:1302
molecular_cloud,-2.21233,3.83840,-0.01086,kinematic,tablea2.dat:1303
molecular_cloud,-2.50543,3.19143,-0.03724,kinematic,tablea2.dat:1304
molecular_cloud,-4.81777,-1.63284,0.09634,kinematic,tablea2.dat:1305
molecular_cloud,-1.24251,5.72401,-0.00624,kinematic,tablea2.dat:1306
molecular_cloud,-7.61348,-8.40625,-0.16022,kinematic,tablea2.dat:1307
molecular_cloud,-1.35021,5.26738,-0.05070,kinematic,tablea2.dat:1308
molecular_cloud,-4.23371,-1.61381,0.02352,kinematic,tablea2.dat:1309
molecular_cloud,-1.19931,5.47459,-0.06028,kinematic,tablea2.dat:1310
molecular_cloud,-2.33960,2.72068,0.00000,kinematic,tablea2.dat:1311
molecular_cloud,-4.40747,-2.47329,0.00000,kinematic,tablea2.dat:1312
molecular_cloud,-1.96668,3.43230,-0.01145,kinematic,tablea2.dat:1313
molecular_cloud,-2.17484,2.84872,-0.10245,kinematic,tablea2.dat:1314
molecular_cloud,-2.23420,2.59167,-0.01337,kinematic,tablea2.dat:1315
molecular_cloud,-1.20728,5.17532,-0.03654,kinematic,tablea2.dat:1316
molecular_cloud,-1.44414,4.53789,0.04396,kinematic,tablea2.dat:1317
molecular_cloud,-3.56687,-1.05294,0.00000,kinematic,tablea2.dat:1318
molecular_cloud,-3.83051,-1.74427,0.04691,kinematic,tablea2.dat:1319
molecular_cloud,-2.05921,2.79238,0.01283,kinematic,tablea2.dat:1320
molecular_cloud,-0.89277,5.88004,-0.05628,kinematic,tablea2.dat:1321
molecular_cloud,-2.10184,2.44589,0.00000,kinematic,tablea2.dat:1322
molecular_cloud,-1.10832,5.19176,-0.02160,kinematic,tablea2.dat:1323
molecular_cloud,-1.73826,3.35705,-0.05716,kinematic,tablea2.dat:1324
molecular_cloud,-0.83399,5.91182,-0.04415,kinematic,tablea2.dat:1325
molecular_cloud,-1.81993,3.01455,0.00000,kinematic,tablea2.dat:1326
molecular_cloud,-2.04661,2.18333,-0.01407,kinematic,tablea2.dat:1327
molecular_cloud,-1.97681,2.39194,0.00000,kinematic,tablea2.dat:1328
molecular_cloud,-0.76119,5.93980,0.02164,kinematic,tablea2.dat:1329
molecular_cloud,-1.91148,2.32854,0.02736,kinematic,tablea2.dat:1330
molecular_cloud,-3.71488,-3.57234,0.02714,kinematic,tablea2.dat:1331
molecular_cloud,-1.48567,3.51535,0.00000,kinematic,tablea2.dat:1332
molecular_cloud,-1.79258,2.34392,0.01357,kinematic,tablea2.dat:1333
molecular_cloud,-0.71116,5.79931,-0.02836,kinematic,tablea2.dat:1334
molecular_cloud,-1.27205,3.71313,0.01038,kinematic,tablea2.dat:1335
molecular_cloud,-3.28168,-3.53335,0.02679,kinematic,tablea2.dat:1336
molecular_cloud,-1.39502,3.09371,-0.02352,kinematic,tablea2.dat:1337
molecular_cloud,-2.67490,-1.77071,-0.04547,kinematic,tablea2.dat:1338
molecular_cloud,-1.37854,3.10997,0.01172,kinematic,tablea2.dat:1339
molecular_cloud,-1.36446,3.11742,-0.09354,kinematic,tablea2.dat:1340
molecular_cloud,-0.61354,5.96962,-0.03155,kinematic,tablea2.dat:1341
molecular_cloud,-2.72128,-2.03615,0.18657,kinematic,tablea2.dat:1342
molecular_cloud,-0.83705,4.97370,0.00000,kinematic,tablea2.dat:1343
molecular_cloud,-2.61518,-2.18890,0.00000,kinematic,tablea2.dat:1344
molecular_cloud,-1.27096,3.15466,-0.01156,kinematic,tablea2.dat:1345
molecular_cloud,-1.06668,3.85695,0.07976,kinematic,tablea2.dat:1346
molecular_cloud,-1.43517,2.08358,0.02784,kinematic,tablea2.dat:1347
molecular_cloud,-2.45195,-2.53605,0.00000,kinematic,tablea2.dat:1348
methanol_maser,0.48556,3.36383,-0.00710,kinematic,tablea3.dat:17
methanol_maser,0.34925,4.75722,-0.01827,kinematic,tablea3.dat:18
methanol_maser,1.25480,-4.36767,0.09243,kinematic,tablea3.dat:19
methanol_maser,2.46608,-16.50772,-0.01175,kinematic,tablea3.dat:20
methanol_maser,0.13124,7.02678,-0.00878,photometric_or_trigonometric,tablea3.dat:21
methanol_maser,0.18811,6.47975,-0.01373,kinematic,tablea3.dat:22
methanol_maser,0.53580,3.35906,-0.03105,kinematic,tablea3.dat:23
methanol_maser,1.53623,-5.10222,-0.02543,kinematic,tablea3.dat:25
methanol_maser,2.01876,-8.42861,0.02735,kinematic,tablea3.dat:29
methanol_maser,1.43082,-3.08038,0.02622,kinematic,tablea3.dat:30
methanol_maser,0.47852,4.95407,0.01333,kinematic,tablea3.dat:33
methanol_maser,1.64756,-2.97019,-0.01908,kinematic,tablea3.dat:34
methanol_maser,0.68127,3.83172,-0.02808,kinematic,tablea3.dat:35
methanol_maser,0.70500,3.68362,-0.02999,kinematic,tablea3.dat:36
methanol_maser,0.77537,3.30988,-0.00247,kinematic,tablea3.dat:37
methanol_maser,0.55828,4.72344,-0.03115,kinematic,tablea3.dat:38
methanol_maser,0.86907,3.17317,0.01779,photometric_or_trigonometric,tablea3.dat:40
methanol_maser,0.86889,3.17314,0.01752,photometric_or_trigonometric,tablea3.dat:41
methanol_maser,2.02367,-3.19320,-0.00570,kinematic,tablea3.dat:42
methanol_maser,0.60237,4.95385,-0.02047,photometric_or_trigonometric,tablea3.dat:43
methanol_maser,0.60717,4.95466,-0.00742,photometric_or_trigonometric,tablea3.dat:44
methanol_maser,0.60787,4.95479,-0.00866,photometric_or_trigonometric,tablea3.dat:45
methanol_maser,0.60909,4.95504,-0.01537,photometric_or_trigonometric,tablea3.dat:46
methanol_maser,0.60927,4.95505,-0.00949,photometric_or_trigonometric,tablea3.dat:47
methanol_maser,0.61038,4.95525,-0.00843,photometric_or_trigonometric,tablea3.dat:48
methanol_maser,1.94507,-2.25223,-0.00337,kinematic,tablea3.dat:50
methanol_maser,1.98295,-2.42828,0.00514,kinematic,tablea3.dat:51
methanol_maser,2.02082,-2.62467,0.00640,kinematic,tablea3.dat:52
methanol_maser,0.62700,4.95839,-0.02279,photometric_or_trigonometric,tablea3.dat:53
methanol_maser,0.94436,3.26793,-0.02976,kinematic,tablea3.dat:54
methanol_maser,0.95456,3.25968,-0.02990,kinematic,tablea3.dat:55
methanol_maser,0.50613,5.66823,0.00575,kinematic,tablea3.dat:57
methanol_maser,2.49207,-4.57096,0.00503,kinematic,tablea3.dat:58
methanol_maser,0.50527,5.70881,0.00286,kinematic,tablea3.dat:59
methanol_maser,2.47203,-4.28957,-0.02553,kinematic,tablea3.dat:60
methanol_maser,0.36662,6.49752,-0.04768,kinematic,tablea3.dat:61
methanol_maser,2.58025,-3.94099,-0.02227,kinematic,tablea3.dat:62
methanol_maser,0.86015,4.21969,-0.01026,kinematic,tablea3.dat:63
methanol_maser,2.44046,-3.24484,-0.03089,kinematic,tablea3.dat:64
methanol_maser,0.80655,4.48454,-0.04193,kinematic,tablea3.dat:65
methanol_maser,2.36238,-2.82174,-0.05398,kinematic,tablea3.dat:66
methanol_maser,2.30214,-2.50753,-0.00598,kinematic,tablea3.dat:67
methanol_maser,0.89594,4.12506,-0.00939,kinematic,tablea3.dat:68
methanol_maser,2.45540,-3.05761,-0.00669,kinematic,tablea3.dat:70
methanol_maser,2.76034,-4.46493,-0.02735,kinematic,tablea3.dat:71
methanol_maser,2.37288,-2.61505,-0.00994,kinematic,tablea3.dat:74
methanol_maser,2.64163,-3.59009,0.00340,kinematic,tablea3.dat:75
methanol_maser,0.64915,5.40181,-0.00088,kinematic,tablea3.dat:76
methanol_maser,2.81953,-4.13431,0.02848,kinematic,tablea3.dat:78
methanol_maser,0.53533,5.96056,0.02048,photometric_or_trigonometric,tablea3.dat:79
methanol_maser,0.88020,4.45962,-0.01788,kinematic,tablea3.dat:81
methanol_maser,0.96897,4.16194,0.00452,kinematic,tablea3.dat:82
methanol_maser,2.80718,-3.25320,-0.12430,kinematic,tablea3.dat:83
methanol_maser,2.56658,-2.23173,-0.02951,kinematic,tablea3.dat:84
methanol_maser,0.99564,4.21972,-0.00608,kinematic,tablea3.dat:85
methanol_maser,1.29612,3.14031,0.00808,kinematic,tablea3.dat:86
methanol_maser,0.27723,7.21492,-0.01249,photometric_or_trigonometric,tablea3.dat:88
methanol_maser,3.27799,-4.47618,-0.00460,kinematic,tablea3.dat:89
methanol_maser,0.93869,4.65907,-0.00938,kinematic,tablea3.dat:90
methanol_maser,0.64304,5.81175,0.00063,kinematic,tablea3.dat:91
methanol_maser,1.34143,3.12092,0.01447,kinematic,tablea3.dat:92
methanol_maser,0.76650,5.35822,0.00090,kinematic,tablea3.dat:93
methanol_maser,3.36184,-4.57774,-0.13404,kinematic,tablea3.dat:94
methanol_maser,3.08589,-3.22395,-0.02519,kinematic,tablea3.dat:95
methanol_maser,0.51356,6.38790,-0.02339,photometric_or_trigonometric,tablea3.dat:96
methanol_maser,3.47637,-4.58935,0.04474,kinematic,tablea3.dat:97
methanol_maser,3.03202,-2.55436,-0.05016,kinematic,tablea3.dat:98
methanol_maser,4.36863,-7.27843,-0.14091,kinematic,tablea3.dat:99
methanol_maser,0.89359,5.20652,-0.01703,kinematic,tablea3.dat:100
methanol_maser,1.12560,4.45124,-0.01372,kinematic,tablea3.dat:101
methanol_maser,3.51576,-3.64322,-0.03933,kinematic,tablea3.dat:102
methanol_maser,1.29018,3.96805,-0.00402,kinematic,tablea3.dat:103
methanol_maser,3.51233,-3.43546,-0.07077,kinematic,tablea3.dat:104
methanol_maser,3.29507,-2.59250,0.01569,kinematic,tablea3.dat:105
methanol_maser,3.88510,-4.52355,0.14991,kinematic,tablea3.dat:106
methanol_maser,4.32993,-5.88381,-0.00129,kinematic,tablea3.dat:107
methanol_maser,3.03691,-1.61534,-0.01285,kinematic,tablea3.dat:108
methanol_maser,0.66963,6.19390,0.00606,kinematic,tablea3.dat:109
methanol_maser,2.99364,-0.98954,0.01261,kinematic,tablea3.dat:110
methanol_maser,3.62454,-2.75076,0.01908,kinematic,tablea3.dat:112
methanol_maser,1.52920,3.66583,-0.02078,kinematic,tablea3.dat:113
methanol_maser,3.61860,-2.55261,0.00898,kinematic,tablea3.dat:114
methanol_maser,1.18424,4.75244,-0.00026,kinematic,tablea3.dat:115
methanol_maser,3.44606,-1.90380,0.00639,kinematic,tablea3.dat:116
methanol_maser,3.45673,-1.93186,0.00471,kinematic,tablea3.dat:117
methanol_maser,3.88599,-3.15892,-0.04731,kinematic,tablea3.dat:118
methanol_maser,4.03413,-3.59441,-0.04976,kinematic,tablea3.dat:119
methanol_maser,4.03389,-3.49951,0.01154,kinematic,tablea3.dat:121
methanol_maser,1.29807,4.50606,-0.03324,kinematic,tablea3.dat:122
methanol_maser,1.46497,4.04518,-0.01877,kinematic,tablea3.dat:123
methanol_maser,3.76854,-2.63906,-0.00586,kinematic,tablea3.dat:124
methanol_maser,4.57253,-4.79445,0.06463,kinematic,tablea3.dat:125
methanol_maser,4.62280,-4.92507,0.08534,kinematic,tablea3.dat:126
methanol_maser,0.82896,5.94144,-0.00131,kinematic,tablea3.dat:127
methanol_maser,0.67336,6.39554,0.00599,kinematic,tablea3.dat:128
methanol_maser,0.55335,6.73495,0.00493,kinematic,tablea3.dat:129
methanol_maser,0.75054,6.17888,0.00593,kinematic,tablea3.dat:130
methanol_maser,3.14050,-0.57046,0.01889,kinematic,tablea3.dat:131
methanol_maser,3.95393,-2.79658,-0.02467,kinematic,tablea3.dat:133
methanol_maser,3.92372,-2.71180,-0.02734,kinematic,tablea3.dat:134
methanol_maser,4.29673,-3.75729,0.00246,kinematic,tablea3.dat:135
methanol_maser,4.69490,-4.83619,0.02849,kinematic,tablea3.dat:136
methanol_maser,4.11272,-3.18574,-0.05685,kinematic,tablea3.dat:137
methanol_maser,3.18394,-0.56558,-0.02104,kinematic,tablea3.dat:138
methanol_maser,1.21416,4.94298,-0.03327,kinematic,tablea3.dat:139
methanol_maser,4.18884,-3.15831,-0.02875,kinematic,tablea3.dat:140
methanol_maser,1.58078,4.01211,0.00518,kinematic,tablea3.dat:141
methanol_maser,3.78126,-1.34518,-0.04593,kinematic,tablea3.dat:142
methanol_maser,3.45457,-0.44219,-0.00541,kinematic,tablea3.dat:143
methanol_maser,0.72669,6.49047,0.00048,kinematic,tablea3.dat:144
methanol_maser,1.34703,4.97233,0.01391,kinematic,tablea3.dat:145
methanol_maser,1.01085,5.83957,-0.00720,kinematic,tablea3.dat:146
methanol_maser,1.85616,3.78679,0.00562,kinematic,tablea3.dat:147
methanol_maser,4.86964,-3.49418,-0.03764,kinematic,tablea3.dat:148
methanol_maser,1.79415,4.07530,-0.03293,photometric_or_trigonometric,tablea3.dat:149
methanol_maser,4.12943,-1.33190,-0.06914,kinematic,tablea3.dat:150
methanol_maser,1.60310,4.56994,-0.01708,kinematic,tablea3.dat:151
methanol_maser,2.33870,2.90514,-0.01888,photometric_or_trigonometric,tablea3.dat:153
methanol_maser,2.33898,2.90526,-0.01868,photometric_or_trigonometric,tablea3.dat:154
methanol_maser,1.28053,5.37830,-0.00651,photometric_or_trigonometric,tablea3.dat:156
methanol_maser,4.25360,-1.38721,-0.03656,kinematic,tablea3.dat:157
methanol_maser,4.85034,-2.65419,0.01401,kinematic,tablea3.dat:158
methanol_maser,4.42769,-1.66018,-0.01902,kinematic,tablea3.dat:159
methanol_maser,5.51956,-4.02008,-0.00401,kinematic,tablea3.dat:160
methanol_maser,3.69953,0.11750,0.02257,kinematic,tablea3.dat:161
methanol_maser,3.73953,0.09169,-0.00614,kinematic,tablea3.dat:162
methanol_maser,2.41238,3.01459,0.03214,kinematic,tablea3.dat:163
methanol_maser,5.04325,-2.69867,-0.07032,kinematic,tablea3.dat:164
methanol_maser,2.55471,2.72774,0.01712,kinematic,tablea3.dat:165
methanol_maser,2.55831,2.72939,-0.01605,kinematic,tablea3.dat:166
methanol_maser,2.50737,2.87106,0.00866,kinematic,tablea3.dat:167
methanol_maser,1.37849,5.33476,0.00382,kinematic,tablea3.dat:169
methanol_maser,1.29153,5.55909,0.01534,kinematic,tablea3.dat:170
methanol_maser,4.73776,-1.73776,-0.08388,kinematic,tablea3.dat:171
methanol_maser,1.14386,5.88745,-0.00853,photometric_or_trigonometric,tablea3.dat:172
methanol_maser,1.14454,5.88777,-0.00853,photometric_or_trigonometric,tablea3.dat:173
methanol_maser,2.29051,3.47620,0.00932,kinematic,tablea3.dat:174
methanol_maser,5.20225,-2.53367,0.22027,kinematic,tablea3.dat:175
methanol_maser,4.16030,-0.34060,0.00736,kinematic,tablea3.dat:176
methanol_maser,2.36416,3.41168,-0.00379,kinematic,tablea3.dat:177
methanol_maser,2.31324,3.52038,-0.01650,kinematic,tablea3.dat:178
methanol_maser,2.69263,2.75968,-0.01505,kinematic,tablea3.dat:179
methanol_maser,3.97359,0.34761,-0.04655,kinematic,tablea3.dat:180
methanol_maser,3.96712,0.37785,-0.03356,kinematic,tablea3.dat:181
methanol_maser,0.86865,6.56534,-0.00068,kinematic,tablea3.dat:182
methanol_maser,4.00994,0.30976,0.00265,kinematic,tablea3.dat:183
methanol_maser,6.29781,-3.94528,0.06008,kinematic,tablea3.dat:185
methanol_maser,5.69313,-2.73828,0.03252,kinematic,tablea3.dat:186
methanol_maser,3.67749,1.19539,-0.02332,photometric_or_trigonometric,tablea3.dat:187
methanol_maser,2.24398,4.00035,0.00677,kinematic,tablea3.dat:188
methanol_maser,4.28364,0.16951,-0.04010,kinematic,tablea3.dat:189
methanol_maser,2.88997,2.81474,0.00541,kinematic,tablea3.dat:190
methanol_maser,6.06240,-3.16584,-0.05274,kinematic,tablea3.dat:191
methanol_maser,0.80792,6.78161,-0.01300,kinematic,tablea3.dat:192
methanol_maser,2.67483,3.30058,-0.00040,kinematic,tablea3.dat:193
methanol_maser,4.34761,0.19209,-0.00787,kinematic,tablea3.dat:194
methanol_maser,1.57932,5.35706,0.02099,kinematic,tablea3.dat:195
methanol_maser,5.54349,-2.00312,-0.07331,kinematic,tablea3.dat:196
methanol_maser,4.67990,-0.38970,-0.06667,kinematic,tablea3.dat:197
methanol_maser,2.13548,4.35034,0.00596,kinematic,tablea3.dat:198
methanol_maser,0.97918,6.49898,0.00451,kinematic,tablea3.dat:199
methanol_maser,4.46322,0.18681,0.05802,kinematic,tablea3.dat:201
methanol_maser,2.40637,3.92862,-0.02203,kinematic,tablea3.dat:202
methanol_maser,2.36773,3.99881,0.04216,kinematic,tablea3.dat:203
methanol_maser,2.82253,3.17601,-0.02328,kinematic,tablea3.dat:204
methanol_maser,2.82271,3.17611,-0.02379,kinematic,tablea3.dat:205
methanol_maser,5.57681,-1.63127,-0.03459,kinematic,tablea3.dat:206
methanol_maser,4.30427,0.83155,-0.00241,kinematic,tablea3.dat:207
methanol_maser,4.24730,0.93723,-0.00697,kinematic,tablea3.dat:208
methanol_maser,3.31982,2.59575,-0.02004,kinematic,tablea3.dat:209
methanol_maser,3.32654,2.58810,-0.02007,kinematic,tablea3.dat:210
methanol_maser,5.75436,-1.54109,0.01512,kinematic,tablea3.dat:211
methanol_maser,3.04802,3.10872,-0.02438,kinematic,tablea3.dat:212
methanol_maser,0.39493,7.62740,0.00626,kinematic,tablea3.dat:213
methanol_maser,5.50185,-1.02837,0.00170,kinematic,tablea3.dat:214
methanol_maser,3.63781,2.14463,-0.01760,kinematic,tablea3.dat:215
methanol_maser,1.54199,5.69171,-0.00222,kinematic,tablea3.dat:216
methanol_maser,2.70042,3.76281,-0.00479,kinematic,tablea3.dat:218
methanol_maser,4.79613,0.25059,0.03336,kinematic,tablea3.dat:220
methanol_maser,2.67939,3.80848,-0.00520,photometric_or_trigonometric,tablea3.dat:221
methanol_maser,2.67924,3.80839,-0.00529,photometric_or_trigonometric,tablea3.dat:222
methanol_maser,2.67924,3.80839,-0.00529,photometric_or_trigonometric,tablea3.dat:223
methanol_maser,3.21226,2.91545,0.02987,kinematic,tablea3.dat:224
methanol_maser,3.20943,2.93700,0.01767,kinematic,tablea3.dat:225
methanol_maser,2.35139,4.38136,-0.01125,kinematic,tablea3.dat:226
methanol_maser,3.66491,2.19573,0.02734,kinematic,tablea3.dat:227
methanol_maser,4.86878,0.21266,0.05915,kinematic,tablea3.dat:228
methanol_maser,1.03760,6.57860,0.01614,kinematic,tablea3.dat:230
methanol_maser,1.61013,5.63926,-0.00814,kinematic,tablea3.dat:232
methanol_maser,3.68148,2.24073,0.00767,kinematic,tablea3.dat:233
methanol_maser,3.43970,2.66731,0.03536,photometric_or_trigonometric,tablea3.dat:234
methanol_maser,3.03765,3.35909,0.00769,kinematic,tablea3.dat:235
methanol_maser,3.82074,2.19739,0.00741,photometric_or_trigonometric,tablea3.dat:236
methanol_maser,4.44459,1.21939,0.01459,kinematic,tablea3.dat:237
methanol_maser,2.95254,3.60055,0.01259,kinematic,tablea3.dat:238
methanol_maser,1.34140,6.21408,-0.00325,kinematic,tablea3.dat:239
methanol_maser,6.44664,-1.70246,0.04008,kinematic,tablea3.dat:240
methanol_maser,2.03792,5.14018,-0.00525,kinematic,tablea3.dat:241
methanol_maser,4.58029,1.24670,0.00484,kinematic,tablea3.dat:242
methanol_maser,2.69156,4.16958,0.00516,kinematic,tablea3.dat:243
methanol_maser,3.57150,2.82132,-0.00765,kinematic,tablea3.dat:244
methanol_maser,2.50882,4.45632,-0.00665,kinematic,tablea3.dat:245
methanol_maser,3.81483,2.51450,0.00206,kinematic,tablea3.dat:246
methanol_maser,5.53313,-0.01763,-0.04063,kinematic,tablea3.dat:249
methanol_maser,3.82896,2.54785,-0.00241,kinematic,tablea3.dat:250
methanol_maser,5.73093,-0.28245,-0.02107,kinematic,tablea3.dat:251
methanol_maser,5.45007,0.17934,0.00563,kinematic,tablea3.dat:252
methanol_maser,2.10164,5.18220,-0.00112,kinematic,tablea3.dat:253
methanol_maser,2.01830,5.31898,0.00107,kinematic,tablea3.dat:254
methanol_maser,2.15211,5.13207,-0.03944,kinematic,tablea3.dat:255
methanol_maser,2.13302,5.16724,0.01058,kinematic,tablea3.dat:256
methanol_maser,1.92527,5.47342,-0.01253,kinematic,tablea3.dat:257
methanol_maser,0.88134,7.01283,0.00588,photometric_or_trigonometric,tablea3.dat:258
methanol_maser,5.87347,-0.16121,-0.01798,kinematic,tablea3.dat:260
methanol_maser,2.71434,4.38977,0.00141,kinematic,tablea3.dat:261
methanol_maser,2.17531,5.17213,0.02327,kinematic,tablea3.dat:263
methanol_maser,1.75042,5.80237,0.01858,kinematic,tablea3.dat:264
methanol_maser,1.38102,6.33740,-0.03142,kinematic,tablea3.dat:265
methanol_maser,1.26228,6.51061,-0.02867,photometric_or_trigonometric,tablea3.dat:266
methanol_maser,1.88406,5.62917,-0.09929,photometric_or_trigonometric,tablea3.dat:267
methanol_maser,2.63176,4.57615,-0.01990,kinematic,tablea3.dat:268
methanol_maser,3.92077,2.78090,0.00236,kinematic,tablea3.dat:269
methanol_maser,4.46046,2.02352,0.00269,kinematic,tablea3.dat:270
methanol_maser,2.69182,4.52063,0.01053,kinematic,tablea3.dat:271
methanol_maser,3.92646,2.80951,-0.00353,kinematic,tablea3.dat:272
methanol_maser,6.07484,-0.19057,0.01221,kinematic,tablea3.dat:273
methanol_maser,2.25793,5.16931,-0.01213,kinematic,tablea3.dat:274
methanol_maser,3.94591,2.87291,-0.02342,kinematic,tablea3.dat:275
methanol_maser,5.08696,1.32914,0.08284,kinematic,tablea3.dat:276
methanol_maser,5.20673,1.24293,-0.02449,kinematic,tablea3.dat:277
